id,date,type,status,priority,digitized,title,contributors,summary
1359758,,,4 - performer,,1,"Jimmy Giuffre jazz clarinet performance with saxophone, trombone,",Jimmy Giuffre (Performer),"1. Wrought of iron (Jimmy Giuffre, composer)(2:43)[00:00] -- 2. Iranic (Jimmy Giuffre, composer) (4:41)[02:46] -- 3. A ring-tail monkey (Jimmy Giuffre, composer) (5:20)[07:30] -- 4. Repeat of a ring-tail monkey (2:33)[10:07] -- 5. Repeat of a ring-tail monkey [12:54]."
1466509,"Jan 1, 1960",COMPILED,4 - performer,,1,Jimmy Giuffre on clarinet for American Airlines St. Louis,Jimmy Giuffre (Performer),"1. Ambient sound of docks (:31) -- 2. Blues-based clarinet improvisation (:29) -- 3. ""March 8th demo 1, 2, 3"" spots for American Airlines Astrojet, including voice-over with ambient sound (:45) and music (:45) -- 4. Ambient sound and music without voice-over (:45) -- 5. Ambient sound and music (:45) -- 6. Ambient sound and music (:45) -- 7. Music (:48) -- 8. ""Take 2,"" clarinet only (:58) -- 9. ""Master"" full spot (:45) -- 10. [Ambient sound and music?] (:45) -- 11. [Ambient sound only?] (:45) -- 12. Dock sounds (1:01) -- 13. [Ambient sound and music?] (:45) -- 14. Boat whistle (:05) -- 15. Boat whistle and other pulley and winch sounds (:22) -- 16. Boat whistle (:03) -- 17. Machinery ambience (:59) -- 18. Clarinet (:15) -- 19. Clarinet (1:05) -- 20. Original clarinet improvisation, takes for this spot (8:28)."
1490125,,,4 - performer,,1,Jimmy Giuffre McCall's presentation,Jimmy Giuffre (Performer),"1. Piano tremolo and crash (:09)[00:00] -- 2. Piano tremolo and crash (:06)[00:11] -- 3. Honky-tonk piano waltz (1:07)[00:20] -- 4. Slow Dixieland jazz combo (2:40)[01:31] -- 5. Medley in various tempos performed on piano, clarinet, and other instruments (4:03)[01:56] -- 6. Plates crashing, then slow guitar, then piano, then other instruments (1:16)[08:22] -- 7. McCall's presentation, consisting of a man and woman speaking about home and family with excerpts of previous tracks in the background (1:15)[09:44] -- 8. Three people making random comments on products (:19)[11:02] -- 9. Honky-tonk music with combo (2:35)[11:30] -- 10. Slow Dixieland music (same as track #4) (1:06)[ 14:08]."
1833429,"Jan 1, 1983",PUBLISHED,4 - performer,,1,Common ground,Richie Havens (Performer),Gay cavalier -- Death at an early age -- Lay ye down boys -- This is the hour -- Stand up -- Dear John -- Moonlight rain -- Leave well enough alone -- Things must change.
2450764,,,4 - performer,,1,Moondog tape T-729,,Moondog playing on 2 East 46th Street (2:53) Rhythm (1:38) -- Rhythm w/lady singing (1:15).
2451795,,,4 - performer,,1,Leadbelly,,"Leadbelly sings and plays the guitar for the song, The Beaugouis (i.e. Bourgeois) town blues (2:52). ."
2451843,,,4 - performer,,1,"Doris Pffer sings & plays guitar, tape T-686",,I am a blind fiddler (Indian famine song) (2:33).
2454622,,,4 - performer,,1,"The sound of the family man, tape V134",,"Beep -- The phrase ""the sound of the family man"" said in different languages -- Clips of these sounds: Childhood ; Story of lesson in the equality of men ; Kids' voices ; Music ; Chorus ; Pen pitchman ; Tongue twisters ; Auctioneer ; Marching band ; Silent night ; Moondog ; Another man done gone ; Lynching of a man ; Football game ; Drinking of the wine ; Here comes the bride ; Laughter ; Baby crying ; Women singing in other languages ; On the mountain ; Yiddish."
1173340,"Mar 12, 1968",BROADCAST,4 - performer?,,1,Opera & the baby,Tony Schwartz (Producer),"RXF 3680: Opera and the baby (Tony Schwartz, narrator ; Reenah Schwartz, speaker and singer ; unidentified man, singer ; unidentified orchestra) (0:00). Depicts the relationship between the conscious and the subconscious through the story of Reenah (named Micaela after a character in the opera Carmen). Many years after composing a lullaby, she discovers the song was influenced by the musical passage in the opera for Don Jose's entrance."
1181341,"Jan 1, 1952",RECORDED,4 - performer?,,1,Jose Fonfiras. Puerto Rican children's songs,Tony Schwartz (Speaker) | Reenah Schwartz (Speaker) | Jose Fon Firas (Vocalist/Singer),"RXF 5006: Song in Spanish (Jose Fonfiras, vocals and guitar) (0:00) -- (Jose Fonfiras, vocals and guitar) (1:25) -- conversation (Jose Fonfiras, Tony Schwartz, unidentified woman, speakers) (3:30) -- (Jose Fonfiras, vocals and guitar) (4:37) -- explanation of song (Jose Fonfiras, speaker) (6:05) Talk, songs, explanations (6:45)."
1466519,"Apr 24, 1964",RECORDED,4 - performer?,,1,"Jimmy Giuffre improvisation, 1964-04-24",Jimmy Giuffre (Performer),"""Meandering flurries of improvisation with lots of space in between""--Accompanying collection documentation."
1175199,"Jan 15, 1961",BROADCAST,4 - performers,,1,Chewing gum songs,Tony Schwartz (Producer) | Aileen Stanley (Vocalist/Singer) | Billy Murray (Vocalist/Singer),"""We hear a popular song from 1961, ""Does Your Chewing Gum Lose Its Flavor?"" History repeats itself, Bill [Billy] Murray and Irene [Aileen] Stanley sing ""I Am Gonna Dance With the Guy That Brung Me"" [I'm Gonna Dance Wit' de Guy Wot Brung Me] a gum chewer's song."" (00:00) --Accompanying collection documentation."
1179059,"Aug 26, 1962",BROADCAST,4 - performers,,1,Sounds from New York. Casa Galicia 1962-07-26,Tony Schwartz (Producer),"""Sounds from New York. ""There are people in the city from almost every country in the world"" - Tony Schwartz. Every year, Spanish people have a festival at ""Casa Galicia."" Members of the talented Malerbas family sing, dance, and play guitar and castanets. A Spanish bagpipe surprises Tony at the performance. A chorus of forty or fifty sings. The Director talks about the chorus, the club, and its members. 15:00""--Accompanying collection documentation."
1193064,"Jan 1, 1946",RECORDED,4 - performers,,1,Washington Square kids,,"RXF 6881: How Long (male vocal and guitar) (00:00) -- Oh Johnny Rabbits (two women unaccompanied) (02:15) -- I Am A Pilgrim and A Stranger (male vocal and guitar) (02:55) -- When I'm Gone (male vocal and banjo with background vocals) (05:03) -- Ringtail Tom (male vocal with banjo and guitar) (06:50) -- Sail Away and comments (male vocals, guitar and banjo and backup vocals) (09:11) -- Deliah's Gone (male vocal with banjo and backup vocals) (10:43) -- In the Evening (male vocal and banjo) (13:45)."
1201370,"Jan 14, 1963",RECORDED,4 - performers,,1,"New York Percussion Trio, 1963-01-14, and edited excerpts of the",Tony Schwartz (Narrator) | Arnold Goldberg (Performer) | New York Percussion Trio (Performer) | Ronald Gould (Performer),"RXF 8841: Drum roll (00:00) -- Sabre Dance (00:12) -- Lecture on playing percussion, with audience clapping in different rhythms ; teaching a child his part in the piece ; ""Skaters' Waltz"" ; information about the timpani ; a sonatina for timpani ; other percussion instruments, and ""Sleighride"" (02:20) -- Unidentified music of piano and percussion (22:07) -- Question-and-answer period for children in audience ; sixteen children chosen to play Latin instruments (""please! please!"") (27:29) -- Instruction on playing the Latin instruments (34:11) -- Tony Schwartz talks to a child (36:37) -- Trio member Arnold Goldberg gives an address (36:54). RXF 8842: Choosing children (""please! please!"") (00:00) -- Variation on segment #1 (00:35) -- Clapping demo (00:52) -- Instrument demos (02:13) -- Q&A on vibraphone (05:05) -- Q&A on kettle drum (05:27) -- Q&A on xylophone (05:39) -- Teaching child to play snare drum (05:59) -- Skaters' Waltz (06:31) -- Sleighride (08:06) -- Singing and clapping an improvised tune (10:07) -- ""What are little boys made of"" with banjo, singer, and children (12:17) -- ""kum bi ya"" with folksinger, banjo, and children (14:22) -- ""Abee-yo-yo"" (18:09). RXF 8843: TS piece on rhythm with a kids school assembly program (includes Trio playing ""Sleighride"") (00:00) -- Tony Schwartz's introduction and narration for the radio program (cold) (10:25)."
1179067,,RECORDED,4 - performers?,,1,African drums,,RXF 4652: African Dance Group Uri-Uri: Singing (00:00) -- Drums (02:38) -- African Dance Group - wooden percussion (02:50) -- African Dance Group - voices and drums (04:43) -- Bini Tribe - Secret Society Drums (5 drums) (05:31) -- Bini Tribe - Secret Society Drums - part II (08:02).
1181255,"Jan 1, 1952",RECORDED,4 - performers?,,1,Dvoka - Eleven songs sung in a foreign language,,RXF 4988: Unidentified song (1:37) [00:00] -- Unidentified song (1:46) [01:41] -- Unidentified song (1:50) [03:32] -- Unidentified song (1:57) [05:26] -- Unidentified song (1:12) [06:24] -- Unidentified song (:58) [07:40] -- Unidentified song (1:18) [08:41] -- Unidentified song (1:25) [10:00] -- Unidentified song (1:53) [11:26] -- Unidentified song (2:55) [12:24] -- Unidentified song (:53) [15:22].
1188061,"Jan 3, 1952",RECORDED,4 - performers?,,1,Pennsylvania Dutch folk festival,Joe Yoder (Speaker),"RXG 0013: Hymn of Praise: translation and demonstration of ""Gregorian Chant"" (00:00) -- Joe Yoder gives his experience with Pow-Wowing (01:37) -- ""Do-La-La-Do"" (03:48) --""Bingo Was His Name Sir"" (04:26) -- ""Chipmunk Song"" - Old Church Style (sung to melody of O Tannenbaum) (05:08) -- ""Wanny-Kum"" (07:20) -- Song sung in a foreign language (08:50) -- Song about what a father will give his daughter if she gets married (09:35) -- Song about the chores associated with each day of the week (10:43) -- ""Daughter Will You Marry"" (13:36) -- ""Over There"" (15:40) -- ""Luddle Lie-Lie"" (17:20) -- ""As I Went Down To Darby"" (19:20) -- ""Spin, Spin, My Darling Daughter"" (20:30)."
1201239,"Jan 1, 1960",RECORDED,4 - performers?,,1,Children- Kids telling incidents,Tony Schwartz (Speaker) | Cathy Roberts (Speaker) | June Hardin (Speaker) | Stephen Daly (Speaker),"Kids singing (excerpts): 驴Bill Grogan驴s Goat驴- the rainbow song- 驴My Country Tis of Thee驴 played painstakingly on guitar (1:30) -- More 驴My Country Tis of Thee驴 w/ interview of child (Denny) guitar playibg -Boy- Steven Daly on Christmas, Christmas morning, training dogs, making cookies, story of a family, a spider, a dog, Christmas tree, scrambled eggs, a moose, a lion (17:32) -- Girl- Becky- Story about a chipmonk and a frog, 4 songs with made- up words -Girl- Cathy Roberts- Story of 驴Goldilocks驴 (2:44) -- Girl- June Hardin- Answers questions, story of 驴Mean goat named Chi Chi and Peter Rabbit (3:31) -- Girl- June Hardin- short unintelligible story (:30) -- P.S. 191 kids- (poor quality) child talks about baby brother, another child talks about his sister losing a tooth (2:17) -- 2 girls and a boy- girl tells story of 驴Goldilocks驴 and 驴Caw, Caw, Caw and a Little Crow驴 talks about pets dying, sings songs (10:05) -- Steven Daly- Story of his black eye (2:10). See paper file for accompanying material."
1833624,,,4 - performers?,,1,"New York 19, Tony Schwartz",Tony Schwartz,"Side A: Why collect recordings -- Exchange by mail -- National groups, visitors, students, concert hall -- Religion -- Translations. Side B: Street musicians -- Selling -- Children -- Sounds of the City -- Music in speech."
1179248,"Feb 28, 1953",RECORDED,"4 - performers? probably some great sounds, though",,1,Amsterdam Boys 1953-02-28,Tony Schwartz (Producer),RXF 4819: Pants rhythms and explanations (00:00) -- Clapping and whistling (01:59) -- Drums (03:12) -- Drums - different rhythms (04:17).
1588527,"Sep 13, 1951",RECORDED,4 - program,,1,"The nation's nightmare, 1951-09-13",Bill Downs (Speaker),CBS program on illegal drugs narrated by Bill Downs for Tony Schwartz. The Nation's Nightmare (00:00).
1833191,"Jan 31, 1989",RECORDED,4 - PSAs,,1,"Center to Prevent Handgun Violence, 5 handgun spots, 1989-01-31",,No summary found.
1180915,"Jun 9, 1991",BROADCAST,4 - radio show,,1,"Sister Camille D'Arienzo, WINS radio, New York, New York, 1991 June 9",Camille D'Arienzo (Speaker),No summary found.
1209453,"Apr 21, 1958",RECORDED,4 - radio show,,1,"Michael Farmer case, 1958-04-21",Edward R. Murrow (Speaker),Segment of the Edward R. Murrow radio show on a youth gang's murder of a 15-year-old in a New York City park.
1667630,"Jan 1, 1995",BROADCAST,4 - WBAI radio broadcast,,1,Radio report about Native American protests of sports team mascots;,"WBAI Radio (New York, N.Y.)","Side one: Consists of a prolonged segment of radio broadcast from WBAI New York. First: report of Native Americans protesting sports team mascots in Houghton, MI; on National Native News. Second: Wake Up Call. Wake Up Call makes mention of the 1995 Million Man March and the O. J. Simpson verdict."
1175478,"Feb 27, 1968",BROADCAST,4 - WNYC show,,1,The sense of sound,Tony Schwartz (Producer) | Bob Landers (Speaker),RXF 4207: TS show from WNYC: Bob Landers talks about sound (00:00).
1178633,"Oct 1, 1967",BROADCAST,4 - WNYC show,,1,Storyline,Marshall McLuhan (Speaker) | Tony Schwartz (Speaker),"""Tony's WNYC show about the demise of story line, with excerpts from McLuhan and examples of ""fade-out"" as song ending in various pop songs. RXF 4749: 1. Various song endings from Frank Sinatra to the Beatles (00:00) -- 2. Marshall McLuhan comments on the loss of story line (01:57) -- 3. WNYC program (02:57) -- 4. Tony Schwartz voice overs for the program (07:34)."
1180905,"Jan 1, 1952",RECORDED,4 - WNYC show,,1,Tiger Haines,Tiger Haines (Performer),"RXF 4940: Wake up WYNC [WNYC?] (00:00) -- Every time it rains (00:28) -- Brownstone blues (01:36) -- Well o well, pretty baby (03:44) -- Oh lawdie (false start & finish) (06:43) --The Man on the hill (09:26) -- Oh Mary gal (10:53) -- I went up in the air (folk tale) (11:34) -- Frankie & Johnny (13:14) -- Masterpiece guitar piece (15:49) -- A woman in the back room (a dirty song by Tom Murray) (17:00)."
1374662,"May 24, 1961",BROADCAST,4 - WNYC show,,1,Jimmy Giuffre with Tony Schwartz on the WNYC radio program Sounds of,Jimmy Giuffre (Performer) | Tony Schwartz (Speaker),"""1. Tony Schwartz hosts radio program which features Jimmy Giuffre playing his clarinet in various 'natural' sound environments which include: a huge office building lobby (with footsteps and reverb), hall (w/reverb), city traffic, 10 o'clock bells in Herald Square, Port Authority with buses. These musical segments are interspersed with commentary by Tony [Schwartz] and Jimmy Giuffre including Jimmy's idea of conducting a musical piece using boat horns in the N.Y.C. [New York City] harbor (16:00)[00:00] -- 2. All the material (inserts) for the above program: a. Tony's narration [15:59] b. Jimmy's music and commentary (17:05)20:31] -- 3. Out-takes: several improvised portions not used in the above radio program (7:39)[33:13]""--Accompanying collection documentation."
1705776,,,5 - possibly unusable audio,,1,Recording test; Tony Schwartz on his early sound work,Tony Schwartz (Speaker),"Side A: Comparison of different recorders. Side B: Tony Schwartz talks to unidentified person about his background with sound. Sound is distorted and skips around, difficult to follow."
1838273,,,5 - possibly unusable audio,,1,Unidentified Tony Schwartz collection cassette,,The recording starts in the middle of an interview and gets cut off.
1196222,,,1,1,0,Air conditioning,Tony Schwartz (Sound Recordist),Various comments on the everyday impact of air-conditioning on our lives (4:45). See paper file for accompanying material.
1200046,,,1,1,0,Animals,Tony Schwartz (Sound Recordist),"*Lots of drop-out and silence at start of reel. -- Rooster -- Bull frog -- -Frogs, toads, rooster, chicken, pigs -- Lion and dog, cows and bulls, dogs, ducks -- Horses running, dog, birds -- Talking bird 驴Hello Laura驴, 驴Goodbye Laura驴 -- Mechanical cow -- Backyard cats. See paper file for accompanying material."
1200116,"Jan 1, 1962",RECORDED,1,1,0,Background sounds in different locations,,"Spanish kids on street, waiting on picnic bus 6-63 -- Lincoln Center Philharmonic Hall lobby 9-62 -- Grand Central station terminal 7-62 -- Tavern on the green 1962 -- Inside Chemical Bank, N.Y. 57th St. 196 -- Stage Deli 1961 -- Grand Central terminal -- N.Y. Central engines -- Building lobby 11 East 36th St.- good -- Hawaiian room- N.Y. dining room sound- Lex Hotel -- Singing at party in BAQ ROOM -- Breakfast sound in luncheonette -- Luncheonette at noon- counter calls and sounds. -- Macy驴s- inside store at Christmas time. -- Inside taxi in snow- windshield wipers. -- Restaurant background. -- Building lobby sounds and feet. -- Inside 57th St. crosstown bus. -- Museum of Modern Art water fountain. -- Main reading room- N.Y. public library. (Total time 44:30). See paper file for accompanying material."
1200282,"Jan 1, 1967",RECORDED,1,1,0,Boat sounds,,"Reel 1. Various boat whistles, engines, winches, tug boats, ocean liners, moving water, fog horns, the sounds of docking (Total time 34:36). Reel 2. Speedboats and crowds at races (:38) -- Speedboats and crowds at races (:45) -- Water lapping, people chatting, cheers (:45) -- People chatting, woman giggling (:42) -- Cheers and clapping (:10) -- Cheers and clapping, 驴Bravo!驴 (:08). (Total time 3:07). Reel 3. Horns, machine sounds. 15th St. (:30) -- Gulls, quiet engine (1:00) -- Gulls, quiet engine (:46) -- Horns (1:20) -- Dock sounds, horns, engines (17:32) -- Departure of 驴Europa驴 from 48th St. Pier June 11, 1967 (10:33). See paper file for accompanying material."
1200780,"Jan 1, 1956",RECORDED,1,1,0,Selling a used car in New York City,Tony Schwartz (Sound Recordist),"Trying to sell a car to a used car dealer. Go to several dealers haggling over prices and getting different estimates, different advice. (Total time 17:40). See paper file for accompanying material."
1200829,,RECORDED,1,1,0,"President John F. Kennedy speech, Miami Beach",John F. Kennedy (Speaker),"""John F. Kennedy speech at Miami Beach""--Accompanying collection documentation."
1200987,"Jan 1, 1977",RECORDED,1,1,0,Carousels,Tony Schwartz (Sound Recordist),Central Park carousel (7:08) -- Laughter and soda pouring (:15) -- Laughter and soda pouring (:08) -- Laughter and carousel music (:15) -- Voices at carousel (5:04) -- Carousel music (:33) -- Carousel music (:29) -- Carousel music (:47) -- Carousel music (:45) -- Carousel music (1:01) -- Carousel music and voices (2:01) -- Carousel music and voices (2:22) -- Carousel music and voices (1:44) -- Carousel music and voices (2:48) -- Carousel music and voices (2:36). See paper file for accompanying material.
1201227,"Jan 1, 1960",RECORDED,1,1,0,Children talking,Tony Schwartz (Sound Recordist),"Michael- on ""Amen"" -- Nancy- on medical satellites -song about brothers -on nighttime -on ferry ride -- Raina- on playing in park, dog, country, swim, dinner -- Jonathan- let's go to the hop -- Ann- on being scared -on telescope and astronomy -on going to park -on radio and tv -- Stephen Daily on sidewalk cracks -- Stephen Daily on pretending to ride horseback (Total time 33:02). See paper file for accompanying material."
1201250,"Jan 1, 1960",RECORDED,1,1,0,Children's commercials,Tony Schwartz (Sound Recordist),Montage of children (2:53) -- Scooter (1:58) -- Kids being evicted (1:04) -- Singing voice (Mike) (:36) -- Newspapers (Jeffrey) (1:11) -- Satellite (Steve) (:36) -- Geratol (Steve) (:28). See paper file for accompanying material.
1201938,,,1,1,0,Sounds of crowds,,"Partial contents: 1. City Center lobby after show -- 2. CBS lunchroom -- 3. ""Danny's Hideaway"" men's bar -- 4. Figaro coffee shop (Village) -- 5. Overseas press club luncheon sounds -- 6. Background at cocktail party 7. Piano at cocktail party -- 8. Waiting for Queen Liz at 48th St. and Park Av. -- 9. Audience change at Paris Theater -- 10. Cocktail shaker sounds -- 11. Theater overture music and background -- 12. ""Le Voubray"" background and music -- 13. ""Toffenati"" restaurant background 14. Matinee crowds and police car calls."
1202050,"Jan 1, 1950",RECORDED,1,1,0,Construction sounds #2,Tony Schwartz (Producer),"Partial contents: Construction/4th floor, 435 W. 57th Street -- Construction/4th floor, 435 W. 57th Street -- Blasting shots -- 53rd Street and 6th Avenue -- Power shovel and drilling at 435 W. 57th Street -- Power shovel at 435 W. 57th Street, 1961 -- Tar melting torch -- 53rd Street and 6th Avenue large construction site -- Street drilling/36th Street, 1961 -- Plumber and tool sounds -- Riveting on 55th Street and Madison Avenue, Feb. 1961 -- Pile driver (steam)."
1202054,"Jan 1, 1958",RECORDED,1,1,0,"Country sounds, Elliot, 1958",,Contents: Insects (1:55) -- Insects (2:15) -- Insects (2:27) -- Brook (2:57) -- Insects (4:10) -- Night sound (intro)/rain/thunder/birds/insects (14:15).
1202700,,,1,1,0,"Dalton class, ACS, teenagers",Tony Schwartz (Speaker),Contents: Teenagers and smoking -- Discussing approaches to stop teens and adults from smoking -- Reasons why one started smoking -- Observations of teen smoking -- Defensiveness of smokers.
1202873,,,1,1,0,"Detroit, Walden",,"""Sounds of auto plant in Detroit--guide, stamping, plant, assembly line-- talking to truck driver; Detroit sounds-- unemployment line, comments, guides, union members""--Accompanying collection documentation."
1202878,"Jan 1, 1950",RECORDED,1,1,0,"Dog material, 1950s : reel 1",Tony Schwartz (Speaker),"Contents: 1. Comments in getting a license at the ASPCA -- 2. Wire-haired terrier -- 3. Comments by a veterinarian -- 4. Dog being examined and given shots -- 5. Cab ride home : two cabbies who don't take dogs in their cars -- 6. People's coments about a dog -- 7. Pet shop : the needs of a dog -- 8. Training a dog : a child's comments -- 9. Comments about tail clipping : pros and cons -- 10. Poodle ""exhibit in obedience"" -- 11. Obedience class : one class for poodles and another for all breeds."
1204564,"Jan 1, 1970",RECORDED,1,1,0,Expressions,Tony Schwartz (Speaker),"Dalton school children respond to the question, ""What is an icebox?"""
1205076,"Jan 1, 1982",RECORDED,1,1,0,Pavlova music box,,"1. Pavlova music box (5:45) -- 2. Pavlova music box, edited (:35) -- 3. Pavlova music box and winding (3:00)."
1227196,"Jan 1, 1964",RECORDED,1,1,0,House sounds (inside & out),,"Contents: 1. Washing machine -- 2. Water dripping -- 3. Going from 3K to 5K -- 4. Baking, cutting & eating cake -- 5. Scrubbing sounds -- 6. Squeaky door, 453 W. 56th, 3/1/64 -- 7. Toaster -- 8. Vacuum cleaner -- 9. Washing machine -- 10. Radiator sounds -- 11. Vacuum sounds -- 12. Vacuum sounds -- 13. Vacuum sounds."
1250845,,,1,1,0,Gambling sounds and discussion about the lottery,Phil Ciffer (Speaker),"RXF 9242: Various gambling sounds, including a roulette wheel (6:59). RXF 9243: 1. Roulette wheel (1:17) -- 2. Phil [Ciffer?] and Frog talk about the lottery (1:20)."
1294132,,,1,1,0,Ice skating,,"""Ice Skating Sounds/man selling ice cream/orchestral music to skate to/clapping/sound of the New York Icecapades (26th edition)/sound of skating/spinning, etc.""--Accompanying collection documentation."
1521162,"May 1, 1968",RECORDED,1,1,0,"James Moore, 1968-05 : sound effects",,Contents: 1. Birds/Bells/Thunder (3:40) -- 2. Birds/Thunder (3:55).
1588347,,,1,1,0,Music boxes & toys,,Contents: Various music boxes & toys (2:35) -- Various music boxes & toys (4:30) -- Toys (2:15) -- Demonstration of music boxes at store (13:25) -- More music boxes with woman explaining (8:05).
1589012,"Jan 1, 1972",RECORDED,1,1,0,"Party : birthday & surprise, teenage, 1972-1973",Tony Schwartz (Speaker) | Anton Schwartz (Speaker) | Kayla Schwartz (Speaker) | Natalie Schorr (Speaker),"Contents: Natalie Shorr, 10/27/73 [on leader, but box says 11/27] (1:13) -- Anton birthday party, early party, 6/3/73 (1:04) -- Birthday card for Kayla, 1972 / by Tony & others (:51) -- Another version of #3 (:51) -- Surprise! (:10) -- Ext. to Int. sounds : a motor, then footstep & French (:50) -- Planes (:10) -- Cars passing (:40) -- Birds chirping (:29) -- Somene whistling over birds (:15) -- Car passing (trolley?) (:13) -- Trolley? or train bell (:11) -- Horns, unique (:04) -- French street, caller? (:07) -- Church bells (:22) -- Passing car horns (:15) -- Street caller? (:08) -- Street caller with bell (:10) -- Passing trolley with announcement on PA (:15) -- Announcement in restaurant? (:23) -- Whistle & man announces something (:06) -- Horse cart with bells? (:32) -- Music with whistler & narration in French using above sounds : man & woman narrate : sounds like traveloge (8:44)."
1604671,,,1,1,0,Party sounds,Reenah Schwartz (Speaker) | Tony Schwartz (Speaker),Sounds from birthday parties and an anniversary party.
1631882,"Jan 1, 1964",RECORDED,1,1,0,"Soda pouring and drinking after work, 1960s",Tony Schwartz (Speaker),"Contents: Heavy breathing, pouring, then drinking, and a sigh of relief (:32) -- Repeat of previous segment (:30) -- Tests of the same, some interaction between Tony and actor, burping and laughter ((2:17) -- Money into a vending machine and soda pouring into a cup : repeats twice (:46) -- Motorcycle turns off, money into a vending machine, soda pours into the cup (:21) -- Repeat previous segment (:24) -- Clicking sound, then soda pours (:19) -- Basketball dribbling, opening a soda, pouring it into a glass, some background noises from a gym (:31) -- Basketball dribbling only (:05) -- Basketball dribbling, it stops, opening and pouring of soda, some background noises of an indoor gym (:31) -- Gymnasium sounds and ball playing only (:33)."
1632797,"Jan 1, 1960",RECORDED,1,1,0,"Sound pollution, 1960s",Tony Schwartz (Speaker),"""Tony discusses how there are 2 types of pollution, that which is made by physical particles & that which is made by sound. He then demonstrates by recording 60 seconds of city sound pollution, car horns, drilling, sirens, music, motors, airplanes, bands, trains, dog barking, motorcycle, truck horn""--Accompanying collection documentation."
1830589,"Jan 1, 1967",RECORDED,1,1,0,"Sounds of space #2, circa 1967-1970",,"1.Space sounds made by synthesizer (:59) -- 2. Synthesized string instrument sounds (:25) -- 3. Repeat of segment #2 [two times?] (:49) -- 4. Synthesized horn sounds with melody (:41) -- 5. Synthesized space sounds ending with cymbal, a pause, repeat of electronic sounds (1:27)."
1199965,"Jan 1, 1962",RECORDED,1 - check for music,1,0,Applause at different events and environments,Tony Schwartz (Sound Recordist),"Applause at [Rhinoceros?] -- Philharmonic Hall (people chatting) -- Crowd sounds before [Entre Acte music?] (laughter- final applause) -- [Funny thing happened on the way to the Forum?] -- Ballet (applause) -- Bob Dylan concert (applause) -- [102 in the shade?/ (walking out, selling programs, end applause, cutain, intermission lobby sound)."
1202737,"Jan 1, 1987",RECORDED,1 - check for music,1,0,"CrimeWatch : SFX, 1987",,"Contents: 1. Voice over takes (8:33) -- 2. Voice overs/SFX : glass, screams (3:08) -- 3. Sirens, glass, etc. (:15) -- 4. Voice overs without sound effects (:21) -- 5. Voice overs with sound effects (:17) -- 6. Voice overs with sound effects (:17) -- 7. Voice overs with sound effects (:17) -- 8. Sound effects with music (:45) -- 9. Sound effects : screams, shots, sirens (:17) -- 10. [Seven identical tracks of #9]."
1204165,"Jan 1, 1960",RECORDED,1 - check for music,1,0,Edison phonograph #1,Tony Schwartz (Speaker) | Norman Speeder (Speaker),"Contents: 1. Comments on Edison records, first LP, wax cylinders (15:50) -- 2. Art and science, Speeder discussing work concerning Edison, Edison's history (19:50)."
1204166,"Jan 1, 1960",RECORDED,1 - check for music,1,0,Edison 2,Norman Speeder (Speaker),Contents: 1. Musical introduction for show on Edison without inserts (8:41) -- 2. Norman Speeder remarks (6:00) -- 3. Recordings and comments on recording (5:28) -- 4. Hi-fi test record (3:40).
1204169,,,1 - check for performer,1,0,Edison #4,Thomas A. Edison (Speaker) | Bob Marcado (Speaker) | Tony Schwartz (Speaker),"Contents: 1. Edison phonograph recordings and other recordings (9:13) -- 2. Music recording (2:15) -- 3. Discussion of Edison phonograph, Edison history, recordings (33:16)."
1185382,"Oct 1, 1956",RECORDED,1 - check for recognizable performers,1,0,Scottish bagpipes,,1. Musical opening (0:23) -- 2. Island cradle song and comments (1:19) -- 3. Dance song (0:49).
1588314,,,1 - check for recognizable performers,1,0,Music effects,,"Contents: Slide whistle (:52) -- Piano (3:10) -- Violin practice (1:10) -- Chimes (1:10) -- Piano (1:50) -- Drums (Moondog) (1:55) -- Clarinet, squeals (1:10) -- Orchestra & chimes (3:50) -- Jazz (:60) -- Clarinet (1:15)."
1522280,,,1 - confirm PD,1,0,"Music, Army Band",United States Marine Band (Performer) | United States Army Band (Performer),Contents: 1. Stars & stripes forever (:50) -- 2. Stars & stripes forever (3:15) -- 3. American patrol (4:00).
1593170,,,3 - needs research; may contain copyright music,1,0,"Old record players, cylinders","Billy, singer. Price (Speaker) | Tony Schwartz (Speaker)",Contents: 1. Interview with Bill Price on his Edison phonograph (1:38) -- 2. Cylinder of background info on Rigaletto : excerpt (:28) -- 3. Cylinder of quartet from Rigaletto : excerpt (1:32) -- 4. Fuller version of #1 (3:41) -- 5. Complete cylinder both sides (8:30).
1201237,"Jan 1, 1960",RECORDED,1,2,0,Children on various subjects - to edit,Nancy Schwartz (Speaker) | Tony Schwartz (Sound Recordist),"Riddles- Nancy S. and Howard驴s children (6:39) -- Tracy Sugarman驴s son on boat, tv, living in city (4:55) -- Tracy驴s daughter and Nancy Schwartz- riddles- on brother, books, teachers books, drawings (9:17). See paper file for accompanying material."
1202701,,,1,2,0,Dalton children on biographies,,Contents: Views on music vs. lyrics (5:35) -- Reactions to own biography (1:51) -- Choosing between sound + writing for doing autobiography (5:36).
1204215,"Jan 1, 1950",RECORDED,1,2,0,Electricity,Tony Schwartz (Speaker),Contents: 1. Man discussing advances in electricity from 1900 on (4:57) -- 2. Woman discussing electricity (2:16) -- 3. Con Edison workman in manhole (6:15).
